"","date","user_id","type","value"
"5646",2108,48,4,2.76
"5647",336,73,4,3
"5648",454,60,2,2
"5649",2239,85,2,3.24
"5650",2376,52,2,2.464271069
"5651",384,90,4,1.309410334
"5652",2412,12,2,3.972414017
"5653",4532,46,2,1.8399999
"5654",999,43,4,2.88
"5655",4184,84,2,0.774864912
"5656",4296,17,4,2.48
"5657",2759,59,4,2.435398102
"5658",1033,31,2,2.6
"5659",2240,73,4,2
"5660",1673,52,4,3.28
"5661",3004,61,4,3.04
"5662",4558,20,2,1
"5663",1175,39,4,2.34194231
"5664",2038,75,4,3.868142366
"5665",3292,30,2,3.2
"5666",2877,80,4,3.6
"5667",3025,1,4,3.225210905
"5668",521,34,2,0.4000001
"5669",531,46,4,1.48
"5670",312,64,4,2.56
"5671",1829,1,3,3.719089746
"5672",1315,17,2,2.729609489
"5673",2891,92,4,0.20000005
"5674",740,4,4,4
"5675",384,52,1,1.965609312
"5676",984,23,2,2.56
"5677",3008,55,2,2.705313683
"5678",596,24,2,1.051845789
"5679",1084,45,4,3.72
"5680",668,55,4,2.44
"5681",2054,40,2,1.075313091
"5682",2739,22,4,2
"5683",1350,59,2,0.417665005
"5684",4586,83,2,1.9200001
"5685",2137,45,4,1
"5686",1016,96,4,2
"5687",3097,33,4,3.825176239
"5688",1266,25,4,2
"5689",2187,10,4,2.4
"5690",1135,7,2,1.275919914
"5691",2715,28,2,1
"5692",3735,33,2,1.8
"5693",641,32,1,1.394127846
"5694",559,10,2,1.6400001
"5695",3910,28,4,3.163562298
"5696",2954,93,2,0.03999996
"5697",4074,77,4,2
"5698",3174,7,4,1.808247805
"5699",3253,73,2,1.6800001
"5700",1743,52,2,3
"5701",754,2,4,1
"5702",3144,50,2,1.8399999
"5703",2165,55,2,1.217471838
"5704",2636,23,4,4
"5705",3281,33,4,3.04
"5706",3704,59,4,2
"5707",190,33,3,3
"5708",4301,66,4,4
"5709",668,52,4,2.428779125
"5710",1802,25,2,2.439254761
"5711",2436,34,2,3.574881315
"5712",1415,32,2,2
"5713",466,32,4,2
"5714",4548,50,2,3
"5715",1648,66,4,1.706882715
"5716",3914,17,2,1.3199999
"5717",1868,17,2,3.064242363
"5718",3521,51,2,0
"5719",3659,51,2,1.4000001
"5720",3982,22,4,3.96
"5721",548,6,2,0
"5722",336,60,4,1.8800001
"5723",2582,94,2,1.24
"5724",4277,69,2,1.1600001
"5725",1885,22,2,1
"5726",1932,10,4,3.0499506
"5727",2787,30,4,1.59657383
"5728",1520,66,2,1.44
"5729",532,90,4,3.96
"5730",3897,14,2,0.79999995
"5731",2850,66,2,1.2
"5732",1086,66,4,3.7719028
"5733",1201,17,2,1.15629673
"5734",61,94,2,3.12
"5735",3867,33,4,0.07999992
"5736",3313,19,2,2
"5737",4661,19,2,0.03999996
"5738",2177,78,4,3.16
"5739",1014,10,4,3.8
"5740",4407,90,2,1.72
"5741",2220,37,4,2.601339817
"5742",1840,90,4,1.2120924
"5743",2149,87,4,2.839680195
"5744",2785,53,2,2.872962475
"5745",305,66,2,1.5999999
"5746",2481,95,4,1.56
"5747",2632,78,2,0
"5748",197,5,2,2.467177629
"5749",3246,80,2,4
"5750",387,52,4,3.850889444
"5751",1216,22,2,3.683080912
"5752",19,39,4,2
"5753",2820,89,2,0.8800001
"5754",3219,27,4,2
"5755",3590,69,4,3
"5756",1509,38,2,4
"5757",1165,33,2,1.20481348
"5758",3100,33,2,3.32
"5759",4325,97,3,1.408329248
"5760",1657,46,4,2.96
"5761",4386,35,4,3.28
"5762",961,84,2,2.822472334
"5763",1923,33,4,3.141357422
"5764",3089,46,4,3.08492589
"5765",1677,66,2,0.668581486
"5766",2360,83,2,1
"5767",1485,33,4,0.03999996
"5768",440,7,2,1.5999999
"5769",2548,84,2,1.6400001
"5770",4307,46,4,3.698288679
"5771",2248,17,2,2
"5772",2528,51,2,2
"5773",4272,34,2,3.466149569
"5774",4250,64,4,2
"5775",2649,52,2,0.605785847
"5776",4,14,2,0.302273273
"5777",812,48,4,2.28
"5778",1568,11,3,1.604038954
"5779",1244,23,4,4
"5780",4666,24,2,2.301941872
"5781",1932,50,2,3
"5782",3996,62,4,2.92
"5783",3604,76,4,3.04
"5784",2335,6,2,1.48
"5785",3029,90,4,1.870032549
"5786",1715,83,2,2.1599998
"5787",1223,42,2,4
"5788",2904,46,4,1.934414864
"5789",3369,66,4,3.6
"5790",398,14,2,0.07999992
"5791",3986,60,4,3.579611778
"5792",4434,24,4,2.8400002
"5793",3984,97,2,0.666570187
"5794",12,33,2,2.07399106
"5795",1254,65,4,4
"5796",3899,24,2,2.6
"5797",3677,90,4,3
"5798",2071,90,4,1.541164637
"5799",259,19,4,3.4
"5800",3859,39,2,3.014702559
"5801",2108,19,4,3.136297464
"5802",1203,4,2,4
"5803",3041,36,4,2.293227673
"5804",1122,97,4,3.8
"5805",873,99,1,2.085348129
"5806",3749,73,4,1.439282417
"5807",1525,80,4,1.3599999
"5808",1805,59,4,2
"5809",541,90,4,4
"5810",1036,32,4,2.334376335
"5811",795,83,2,2.387261152
"5812",1503,60,4,0.779191971
"5813",2275,96,2,2.04
"5814",4604,97,4,3.92
"5815",4575,96,4,4
"5816",4461,23,2,1.56
"5817",899,19,4,1.9200001
"5818",2047,80,1,1.531824589
"5819",3328,34,2,3.229649544
"5820",1236,17,2,3.484461784
"5821",1603,90,4,1.56
"5822",3371,52,4,2
"5823",1240,94,2,2.72
"5824",2245,10,2,1.72
"5825",2351,52,4,3
"5826",3520,60,2,3.6
"5827",543,17,1,3.88
"5828",924,59,2,3.96
"5829",2548,34,4,0
"5830",459,32,2,3.591858149
"5831",1299,54,2,2
"5832",1870,19,4,3.746170521
"5833",467,39,4,2.48
"5834",555,21,2,1.9200001
"5835",3459,28,4,1.96
"5836",2757,90,4,0
"5837",3071,53,4,1
"5838",2451,15,2,3.899652719
"5839",1991,39,2,2
"5840",70,83,4,0
"5841",631,60,4,1.027407169
"5842",4074,39,1,1.103162289
"5843",202,17,4,2.56
"5844",3104,34,1,3.180158138
"5845",2603,30,3,4
"5846",2369,91,4,4
"5847",911,25,4,3
"5848",4215,38,4,1.52
"5849",1292,34,2,1.76
"5850",3806,17,4,3.461194992
"5851",2384,15,2,3
"5852",2167,42,2,0.5999999
"5853",2125,60,2,2.4
"5854",3136,83,4,3
"5855",4637,6,2,2.28
"5856",4084,68,4,2
"5857",238,59,2,0.574677229
"5858",1964,97,2,1.716584921
"5859",3791,80,2,2.44
"5860",2890,27,3,1
"5861",2522,23,2,2
"5862",1413,9,2,0.910070419
"5863",1930,0,4,1
"5864",3077,42,2,2
"5865",367,39,2,1
"5866",1524,17,2,3.52
"5867",1029,60,2,3.08
"5868",2859,86,4,2
"5869",3439,65,2,2.4
"5870",10,48,2,1
"5871",4280,55,4,1.9200001
"5872",18,78,4,2.3009305
"5873",2017,90,2,4
"5874",3131,43,4,1.992113829
"5875",2468,10,4,4
"5876",2,17,2,0.019237757
"5877",4434,51,4,3.3600001
"5878",3320,9,2,4
"5879",2788,83,2,1.64896369
"5880",3534,32,1,0.848680019
"5881",4526,57,2,1.035830021
"5882",967,52,2,4
"5883",654,46,4,3
"5884",1653,39,2,1.9200001
"5885",3077,21,2,2.6399999
"5886",4500,86,4,2.984611273
"5887",1998,39,2,4
"5888",3493,20,3,3.719182014
"5889",930,90,4,3.28
"5890",2611,46,2,0
"5891",104,46,4,0.20000005
"5892",4052,33,4,3
"5893",2359,90,2,0.741733313
"5894",3553,64,4,0.367567778
"5895",4633,75,2,3.68
"5896",2191,85,4,3.719089746
"5897",1808,30,4,1.28
"5898",4416,66,3,3.48
"5899",4386,78,2,4
"5900",779,30,2,2.48
"5901",1317,64,2,1.52
"5902",182,60,4,3.452292204
"5903",2514,80,2,3.48
"5904",2368,52,2,1.6800001
"5905",991,23,4,3
"5906",4138,17,3,4
"5907",4689,42,4,1.3599999
"5908",1608,11,4,3.44
"5909",2626,10,4,2
"5910",746,52,2,2.473063946
"5911",4507,52,4,2
"5912",3311,75,2,1.177823067
"5913",1405,88,3,1.8
"5914",2725,64,4,2.442756176
"5915",715,64,2,4
"5916",2654,9,4,2.92
"5917",4707,46,2,3.352331161
"5918",1421,26,4,2.3600001
"5919",1668,64,2,2.04
"5920",2126,48,4,4
"5921",2696,80,4,0.578867435
"5922",3698,18,4,2
"5923",310,57,4,3.96
"5924",3021,34,4,2.379474163
"5925",4672,17,4,3.825176239
"5926",846,53,4,4
"5927",3652,80,2,1.0799999
"5928",3960,34,2,4
"5929",2871,90,2,1.955327511
"5930",2859,66,4,1.19234395
"5931",2870,60,1,3.84
"5932",1123,97,4,2.223302364
"5933",1225,90,2,1.4000001
"5934",2683,17,2,2.761333466
"5935",701,36,2,1.44
"5936",3309,5,4,2.126765728
"5937",4467,87,4,3.169183969
"5938",2762,17,1,2.383256912
"5939",916,4,3,2
"5940",4524,19,4,1.14199543
"5941",3494,25,4,1.850142717
"5942",3196,50,2,2.48
"5943",3487,35,4,2.250549316
"5944",2910,86,2,2
"5945",3519,90,4,0.943169355
"5946",2994,59,2,3.861083984
"5947",3054,97,1,1.316821098
"5948",2628,59,2,2.453074455
"5949",3734,46,3,0.03999996
"5950",2212,23,4,2.318138838
"5951",3369,80,4,2
"5952",3632,66,4,3.96
"5953",1261,17,2,1.856754065
"5954",4505,78,4,0
"5955",1385,53,4,2.48
"5956",4492,75,4,2.437448263
"5957",1203,14,4,1.545890331
"5958",2017,39,3,0
"5959",124,38,4,1.6400001
"5960",1856,56,4,4
"5961",170,65,4,1
"5962",2966,59,2,3.92
"5963",3722,10,2,0.48000002
"5964",4068,51,2,4
"5965",2671,83,2,1.8800001
"5966",1709,80,4,3.99486208
"5967",3384,60,2,2.423429966
"5968",3633,36,4,0.727900505
"5969",2794,65,2,1
"5970",2207,76,2,0.119999886
"5971",4018,80,4,1.76
"5972",455,33,1,3.08
"5973",1061,39,4,3.84
"5974",4560,21,2,0.880179644
"5975",4185,46,4,1.76
"5976",4682,47,2,4
"5977",3958,33,2,1
"5978",2528,20,4,2.8
"5979",3935,73,2,2.549137592
"5980",2778,57,4,3
"5981",3321,65,2,3.0327003
"5982",415,40,4,3.04
"5983",4451,82,2,0
"5984",1708,33,4,3.6399999
"5985",3151,83,2,3.44
"5986",1078,34,2,1
"5987",2627,52,4,2.56
"5988",359,46,4,1.949177742
"5989",1937,17,2,1.48
"5990",1757,53,2,3.653976917
"5991",1212,59,2,2.277727365
"5992",354,40,4,2.74346137
"5993",1901,40,4,1.400657654
"5994",1422,11,1,3.65888238
"5995",121,52,4,0
"5996",4685,54,2,2.3200002
"5997",3594,39,4,3.4
"5998",2196,52,2,2.52
"5999",3647,49,4,3.24
"6000",2573,59,2,2.56
"6001",405,10,4,1.72
"6002",3233,59,3,3.08
"6003",1149,52,2,3.793543339
"6004",2738,23,4,3.76
"6005",4632,73,2,3.801231146
"6006",1705,34,2,1.133389473
"6007",1713,32,4,0.752828121
"6008",4072,64,2,3.812657118
"6009",2397,10,2,1.779625654
"6010",1503,26,1,4
"6011",4114,50,4,2.52
"6012",1540,60,4,2.371592045
"6013",4674,52,2,3.4
"6014",4703,53,4,3.96
"6015",3282,17,4,4
"6016",1182,63,4,2.271632195
"6017",2088,90,4,0.03999996
"6018",3290,90,4,1.48
"6019",3679,75,4,3.911349535
"6020",2687,64,2,2.2
"6021",2410,52,2,3.719089746
"6022",517,52,4,3.08492589
"6023",4460,83,4,2.92
"6024",1871,83,2,1.91472435
"6025",1495,17,2,4
"6026",3109,65,2,1.6800001
"6027",3112,56,4,3.48
"6028",887,69,4,2.289347172
"6029",3597,66,4,3.08
"6030",3604,94,4,0
"6031",72,46,4,3.719182014
"6032",4152,69,4,2.336275578
"6033",625,72,4,2.518229961
"6034",1091,78,3,3.787576914
"6035",2556,33,2,2.220056534
"6036",2694,17,4,3.96
"6037",643,64,2,2
"6038",3925,33,4,2.28
"6039",950,95,4,1.8800001
"6040",1003,59,4,3.003801823
"6041",1323,59,4,2.4
"6042",2481,29,2,0.620077133
"6043",3802,63,1,2.28
"6044",476,14,4,1.56
"6045",3443,59,2,3
"6046",574,66,4,3.32
"6047",1834,52,4,3
"6048",2826,66,2,1.3599999
"6049",977,66,2,1.439282417
"6050",1715,61,3,1.72
"6051",2424,90,4,3.4
"6052",2227,52,4,1.279560566
"6053",1187,10,4,2.04
"6054",3620,17,1,0.8800001
"6055",2156,96,2,3.141018391
"6056",2336,17,2,2
"6057",1628,57,2,1.8
"6058",3556,24,2,1.56
"6059",763,10,4,2.6
"6060",246,28,4,3.876600981
"6061",3779,33,4,2.76
"6062",1441,85,4,3.775672436
"6063",1253,75,2,1.551362753
"6064",1758,60,4,3.929146528
"6065",1028,33,3,1.8800001
"6066",3605,6,4,3
"6067",4000,68,4,2.43517375
"6068",1044,46,4,3.08
"6069",4529,33,4,1.9200001
"6070",3643,4,2,2.450796127
"6071",1853,4,2,3.622400522
"6072",3378,90,4,3.602477312
"6073",2432,51,4,1
"6074",2682,17,4,3.8
"6075",4477,46,2,1.038026333
"6076",1617,10,2,2.3200002
"6077",3352,33,4,4
"6078",2506,22,1,3.28
"6079",1805,52,2,2.243603468
"6080",4540,11,4,2.28
"6081",4136,60,4,2.77933979
"6082",1185,33,4,2.44
"6083",745,33,4,3.08
"6084",4423,64,4,1.3199999
"6085",1024,39,4,3.92
"6086",1319,34,2,3.624538898
"6087",4482,54,4,3.96
"6088",2601,33,2,3.741508722
"6089",4443,90,4,1
"6090",3506,5,2,4
"6091",2903,18,2,3.44
"6092",4520,23,2,2
"6093",2179,14,4,3.788221359
"6094",1018,21,2,3
"6095",1947,34,4,3.28
"6096",3714,52,4,2
"6097",3516,90,2,2
"6098",1117,10,4,2.08
"6099",1007,25,2,3.96
"6100",2137,32,4,3
"6101",1083,97,3,1.0799999
"6102",3754,46,1,2.506706715
"6103",286,85,4,3.209876537
"6104",4323,34,4,0
"6105",2049,90,4,0
"6106",996,78,4,2.6799998
"6107",1692,65,4,1.56
"6108",1370,75,4,0.4000001
"6109",601,76,2,2
"6110",4174,45,2,3
"6111",2454,52,2,0
"6112",1213,19,2,2
"6113",1673,27,2,3.84
"6114",351,36,2,3.651929855
"6115",2758,39,2,1.6800001
"6116",4493,72,2,0.741733313
"6117",2615,46,4,3.712704182
"6118",3270,75,4,2.359090805
"6119",922,33,2,1.5999999
"6120",926,82,2,3.2
"6121",4545,60,2,3.44
"6122",2396,33,4,3
"6123",118,18,4,1.5999999
"6124",4481,66,4,2.3600001
"6125",1983,43,2,1.961751223
"6126",1614,80,2,1.975083351
"6127",1647,18,4,4
"6128",3137,90,2,0
"6129",2875,81,4,1.4000001
"6130",3423,46,2,1.28
"6131",214,6,4,3.68
"6132",1492,83,2,4
"6133",9,9,4,2
"6134",1350,4,4,2.04
"6135",3540,39,4,3.045558453
"6136",1847,64,3,4
"6137",4446,97,4,3
"6138",1690,99,4,2.48
"6139",2617,19,2,1.304457903
"6140",3342,33,2,3.794081688
"6141",1472,87,4,3.899652719
"6142",525,17,4,3.719182014
"6143",707,52,2,0.03999996
"6144",1181,39,4,1.532961369
"6145",4468,46,2,1
"6146",1580,83,2,3.66153717
"6147",1994,48,4,0.4000001
"6148",2258,96,2,3.44
"6149",2700,10,2,4
"6150",3555,23,4,2.131867647
"6151",1462,39,2,4
"6152",666,52,2,2.582784653
"6153",3254,48,2,1.091099262
"6154",3856,32,2,3.76
"6155",774,68,2,1.553294897
"6156",2717,17,4,1.2
"6157",3626,66,4,1
"6158",184,96,2,3.649854183
"6159",2756,97,4,3.621447325
"6160",2637,65,4,0.80471158
"6161",2498,54,2,1.986660242
"6162",3188,50,4,3.616881132
"6163",3471,33,2,4
"6164",871,33,2,2.76
"6165",1747,59,4,3.645037651
"6166",3723,50,2,3.715894461
"6167",4310,65,2,2.92
"6168",2851,17,2,4
"6169",445,64,2,2.331589222
"6170",4539,73,3,4
"6171",95,33,4,2.17874074
"6172",352,64,2,2.24
"6173",306,93,4,2.301270008
"6174",2490,65,3,0.07999992
"6175",1595,34,4,0.07999992
"6176",1080,45,4,2
"6177",3125,59,4,2.1599998
"6178",874,18,4,3.92
"6179",3541,21,3,4
"6180",835,46,2,4
"6181",2572,83,2,1.541164637
"6182",1198,52,2,2.56
"6183",4695,52,4,4
"6184",2491,59,4,1.24
"6185",1443,52,2,3
"6186",3229,83,2,1.127761602
"6187",3671,52,2,2.72
"6188",1630,33,4,3.92
"6189",1828,43,2,1.90089345
"6190",2667,64,2,1.96
"6191",1467,59,2,1
"6192",4267,46,2,2
"6193",56,59,2,1.4000001
"6194",2704,52,4,1.8399999
"6195",485,11,2,3.2
"6196",851,19,4,0.20000005
"6197",449,33,4,4
"6198",3807,64,3,1.304448843
"6199",1881,46,4,2
"6200",2270,95,2,1
"6201",2806,52,2,1.56
"6202",4088,38,2,3.08
"6203",4326,69,4,2.6399999
"6204",547,57,4,2.288768291
"6205",796,65,4,4
"6206",1030,32,4,3
"6207",1191,21,1,4
"6208",418,54,2,4
"6209",229,59,2,2.8400002
"6210",2485,12,3,4
"6211",2266,11,3,1.76
"6212",4613,14,2,1.5999999
"6213",1518,30,2,3
"6214",3974,54,4,0.206656218
"6215",1640,97,4,3.56
"6216",2300,20,4,2.35871315
"6217",2415,81,3,1.8
"6218",1817,30,4,3.56582737
"6219",3386,5,2,4
"6220",1845,52,2,4
"6221",4060,48,2,2.708488941
"6222",724,1,2,2.741884708
"6223",3139,27,4,1.3599999
"6224",1325,19,4,2.200344086
"6225",1722,83,4,2.367064476
"6226",907,23,2,3
"6227",4532,44,4,2.6399999
"6228",2544,78,2,0.03999996
"6229",846,90,4,2.1599998
"6230",2383,33,4,3.84
"6231",3178,80,2,0.03999996
"6232",4696,17,4,4
"6233",2556,85,1,2
"6234",2046,10,2,3.92
"6235",660,52,2,3
"6236",1050,12,2,1.894872427
"6237",92,78,4,2.326311827
"6238",675,59,2,4
"6239",633,66,4,2.44
"6240",1653,83,2,2.2
"6241",1403,33,4,1.643933058
"6242",1898,19,4,2.380337715
"6243",2663,64,4,1
"6244",1479,75,4,2.1599998
"6245",1225,52,4,1.027937412
"6246",736,78,4,2.296107054
"6247",2532,78,4,0
"6248",1902,17,2,3
"6249",3298,39,3,0.5999999
"6250",38,27,2,3.84
"6251",4323,17,4,3.602477312
"6252",448,4,4,2.556400776
"6253",4323,80,4,2.385821819
"6254",1945,31,2,3.2
"6255",2074,17,2,1.6800001
"6256",2304,60,2,1.944276571
"6257",352,75,4,3.354443312
"6258",1324,39,4,2.537191629
"6259",596,52,4,3.039364338
"6260",299,92,2,3.534110546
"6261",2896,33,4,1.96
"6262",2001,66,2,3.550758362
"6263",3558,55,2,3.146550179
"6264",4334,15,4,2.708488941
"6265",2781,33,4,3.24
"6266",4228,21,2,1
"6267",4225,17,4,1.76
"6268",1483,10,2,1.22778511
"6269",3884,92,2,2.334376335
"6270",1367,66,4,3.2
"6271",3251,45,4,3
"6272",776,32,2,1.2
"6273",1538,17,3,1.3599999
"6274",2270,80,4,1.8
"6275",380,17,4,3
"6276",3412,66,2,2.6399999
"6277",2835,52,4,2.56
"6278",1613,24,2,1.2
"6279",3861,46,2,1.991725922
"6280",2206,52,1,2.2
"6281",250,82,2,2.388206005
"6282",1890,66,2,4
"6283",1712,97,2,2.44
"6284",3331,83,2,0.736315727
"6285",3042,20,4,1.333470345
"6286",781,33,2,2.6399999
"6287",3607,60,2,1.171736956
"6288",3720,52,4,0.5999999
"6289",2831,32,2,0.262511969
"6290",335,39,2,3.96
"6291",4109,25,2,2
"6292",437,52,4,1.177823067
"6293",3919,50,4,0.873944044
"6294",1160,39,3,3
"6295",2679,60,2,3.896556139
"6296",4070,23,4,2.326311827
"6297",2561,93,2,1.011723995
"6298",2961,80,4,2
"6299",4325,52,2,2
"6300",3517,52,4,3.461194992
"6301",4534,69,4,3.92
"6302",3544,80,2,2.708488941
"6303",4254,24,4,2.958415031
"6304",3701,64,2,1.8800001
"6305",649,94,2,0.9200001
"6306",624,56,2,2.941337585
"6307",160,66,2,3.450906515
"6308",1352,52,2,2.918156862
"6309",923,24,2,2.56
"6310",1824,34,4,2.6399999
"6311",1798,12,4,3.183544159
"6312",62,52,2,3.8
"6313",1805,73,4,3.87784338
"6314",2323,4,4,0
"6315",420,84,3,3.92
"6316",2402,39,2,1.796917915
"6317",4705,97,4,2
"6318",2757,95,4,2.28986907
"6319",2660,85,4,2
"6320",1361,90,4,1.28
"6321",4245,33,2,2.1599998
"6322",732,33,2,4
"6323",3353,24,3,3.96
"6324",1742,82,2,4
"6325",4177,60,4,1.796898365
"6326",2426,59,2,2.999240875
"6327",2204,52,2,1.060422421
"6328",3738,70,4,1.8399999
"6329",4106,35,4,3.2
"6330",3837,75,2,3.76
"6331",1050,16,4,3.103125572
"6332",3415,17,2,4
"6333",59,52,4,3.56
"6334",2664,68,2,2
"6335",2944,52,4,3.841776371
"6336",257,68,2,1.3199999
"6337",3319,11,4,1.2
"6338",863,25,4,0.20000005
"6339",3509,46,4,0.68000007
"6340",2947,3,4,0.03999996
"6341",4563,52,2,1.44
"6342",2274,17,3,2.44
"6343",2085,59,4,4
"6344",1945,75,4,2.44
"6345",2922,34,2,3
"6346",894,7,4,4
"6347",313,45,4,1.576666594
"6348",2601,59,2,2.72
"6349",3503,17,2,1.275919914
"6350",269,66,4,1.257009983
"6351",2141,33,2,1.255908251
"6352",26,69,2,2
"6353",4267,4,4,3.16
"6354",3602,43,2,3.44
"6355",3840,80,4,3.44
"6356",183,59,2,2.877808332
"6357",1754,65,2,0.119999886
"6358",769,11,2,2.4
"6359",3505,59,2,3.28
"6360",1103,11,2,0
"6361",3656,19,2,1.56
"6362",53,17,4,0.16000009
"6363",2410,65,4,1.379766941
"6364",4484,80,1,2.08
"6365",4115,39,4,1
"6366",1854,6,2,4
"6367",3074,95,4,2.331589222
"6368",874,52,4,2.56
"6369",1304,10,2,3.993683577
"6370",1697,10,2,2.28
"6371",3506,20,4,2.72
"6372",2676,43,4,3.399026871
"6373",1841,78,2,1.9200001
"6374",4119,4,2,0.69413352
"6375",2606,43,3,3.24
"6376",2468,60,2,4
"6377",221,33,1,1.56
"6378",1771,10,1,1.1199999
"6379",470,52,2,2.203691959
"6380",4137,19,2,3.050397635
"6381",32,82,2,2.581280231
"6382",2194,66,4,2.764931679
"6383",4190,78,4,1.72
"6384",2394,12,4,4
"6385",2334,17,4,2
"6386",4355,72,4,2.694243908
"6387",3494,46,4,3.52
"6388",2793,40,4,1.5999999
"6389",3070,4,4,3.48
"6390",1593,80,4,0.915419817
"6391",786,59,2,1.8800001
"6392",3936,52,2,2.495492458
"6393",4635,60,3,3.634467602
"6394",3747,32,2,1.52
"6395",666,43,2,2
"6396",1745,55,1,3.706187725
"6397",797,68,4,3.4
"6398",3195,95,4,1.96
"6399",1047,71,2,1.198167324
"6400",4450,42,4,4
"6401",2693,17,4,1.48
"6402",1229,46,2,2.8
"6403",4478,52,2,2.56
"6404",42,92,2,1.8399999
"6405",239,97,4,0.68000007
"6406",1202,58,2,3.65888238
"6407",4464,60,4,1
"6408",44,53,4,2.1599998
"6409",2429,52,2,3.96
"6410",3490,31,3,2
"6411",3078,34,4,3.344788551
"6412",1058,32,2,3
"6413",4237,10,4,2.3200002
"6414",497,65,4,2.341204166
"6415",1110,52,2,1
"6416",3903,56,2,3
"6417",1040,77,4,3
"6418",1997,39,4,1.722434044
"6419",4353,34,2,1.56
"6420",1704,52,2,3.136695385
"6421",3299,91,2,1
"6422",1992,6,1,4
"6423",3497,57,4,0.74303627
"6424",2225,39,4,2.24
"6425",1922,51,2,3.68
"6426",4292,80,4,3.92
"6427",2585,28,4,2.380056381
"6428",1449,54,2,4
"6429",1127,59,2,2.6399999
"6430",323,33,4,3.266352654
"6431",1828,7,2,1
"6432",2083,52,2,3.760598421
"6433",2493,19,4,3.976367474
"6434",4537,21,2,2.72
"6435",3369,66,4,2.932130814
"6436",2570,51,2,2.44
"6437",1848,56,4,3.928792238
"6438",4382,47,2,1.710382938
"6439",1297,25,2,4
"6440",2380,94,2,0.07999992
"6441",1111,33,2,1
"6442",4540,52,2,1.027937412
"6443",2884,10,4,2.697434902
"6444",3782,69,4,3.948045969
"6445",643,11,4,0.970148325
"6446",1061,30,3,3.04
"6447",2585,50,1,2.2
"6448",2246,22,2,3.44
"6449",1142,89,2,2.383130074
"6450",3967,59,4,2.214612961
"6451",2274,10,2,3.3600001
"6452",2814,98,2,2.408474445
"6453",2715,80,2,3
"6454",4443,32,2,0
"6455",1931,46,2,2.12
"6456",4630,85,2,2.92
"6457",810,66,4,1.52
"6458",1887,52,4,2.2
"6459",1351,39,2,4
"6460",2749,50,4,2.3009305
"6461",85,59,1,3.737243176
"6462",3056,90,1,2
"6463",1999,52,4,0.20000005
"6464",1028,34,4,2.207916737
"6465",4530,59,2,4
"6466",4466,69,2,2.941218853
"6467",185,53,4,2
"6468",2319,98,1,1
"6469",3761,90,1,3
"6470",2555,59,2,2.24
"6471",1867,9,2,2.52
"6472",2223,17,4,4
"6473",1092,34,2,3.72
"6474",4035,68,4,1
"6475",3293,32,2,1.9200001
"6476",2706,10,4,1.021426201
"6477",1907,17,2,2
"6478",4416,12,4,3.750564814
"6479",2237,56,4,3.081154108
"6480",4462,39,2,3.2
"6481",2783,31,2,2
"6482",469,24,4,2.289347172
"6483",1737,5,4,4
"6484",2572,69,3,2
"6485",1751,66,4,1.035957098
"6486",2360,78,4,1.1600001
"6487",1333,46,2,3.52
"6488",879,97,4,1.177614689
"6489",4318,79,4,1.038026333
"6490",2326,48,4,1.3599999
"6491",4176,90,1,3.76
"6492",632,24,1,0.806746244
"6493",3926,90,2,0.730546474
"6494",2128,33,4,2.041256428
"6495",4554,62,4,4
"6496",2297,69,4,2.96
"6497",4518,66,2,4
"6498",2272,91,4,1
"6499",3826,97,2,2.4
"6500",460,4,2,2.8
"6501",3195,33,4,3
"6502",4428,78,2,3
"6503",3118,60,2,3
"6504",767,17,4,2.44
"6505",1270,82,4,2
"6506",4116,30,4,2
"6507",3748,52,2,0
"6508",598,46,3,4
"6509",3622,66,2,0.962805748
"6510",148,64,2,0
"6511",1585,39,3,3.92
"6512",2411,52,4,2.006415844
"6513",1162,54,4,1.615403891
"6514",4174,39,4,1.48
"6515",4432,92,2,1
"6516",3194,64,2,3
"6517",87,0,4,2.4
"6518",259,54,2,1.9200001
"6519",1237,66,4,1.1199999
"6520",3722,82,2,3.481837034
"6521",2549,20,2,4
"6522",3888,17,2,3.845979929
"6523",3718,48,2,3.52188158
"6524",1932,79,4,1.8800001
"6525",1550,10,4,0.847713947
"6526",4646,33,4,3.88
"6527",371,87,2,0.013153791
"6528",462,4,4,1.8800001
"6529",347,97,4,4
"6530",3691,40,4,2
"6531",2026,69,4,3.238453865
"6532",1625,57,4,3.12
"6533",3193,12,2,2
"6534",2933,73,4,2.92
"6535",4436,90,4,1.376254559
"6536",1698,46,4,3.27271986
"6537",408,90,4,1.9200001
"6538",2589,79,3,0.915419817
"6539",3267,64,4,0.748019934
"6540",4170,90,4,2
"6541",232,90,2,3.2
"6542",3851,90,4,1.96
"6543",1479,52,2,4
"6544",2420,52,4,3
"6545",3438,75,2,4
"6546",3630,80,2,2.6399999
"6547",3333,33,4,0.6400001
"6548",844,54,2,2.48
"6549",3247,33,4,3
"6550",2869,64,4,2
"6551",3012,90,4,0.119999886
"6552",3138,33,4,0.8800001
"6553",3715,17,2,3.4
"6554",442,17,2,1.641912699
"6555",1303,12,2,2.157099485
"6556",79,97,4,3.68
"6557",2569,17,2,2
"6558",283,46,2,0.20000005
"6559",2883,10,4,1.8800001
"6560",3191,68,2,1.656039238
"6561",3909,56,3,3.2
"6562",3294,46,4,3.04
